molecule_name,smiles,pka_positions,pka_values,true_pka_positions,true_pka_values
Molecule_1253,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,"[6, 12, 16]","[7.91562557220459, 9.746016502380371, 3.1828994750976562]","[16, 6, 12]","[3.05, 7.66, 9.79]"
Molecule_1254,NCCC[P](O)(O)=O,[0],[9.527442932128906],"[5, 6, 0]","[1.6, 6.88, 11.04]"
Molecule_1255,CC(C)[C@H](N)C(=O)N[C@@H](CCCCN)C(O)=O,"[4, 13, 15]","[8.347982406616211, 8.559732437133789, 2.855259418487549]","[15, 4, 13]","[3.1, 7.47, 10.0]"
Molecule_1256,CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(O)=O,"[9, 26, 33]","[7.955696105957031, 3.470524787902832, 3.254333972930908]","[26, 33, 9]","[3.28, 4.49, 7.74]"
Molecule_1257,CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,"[9, 15, 19]","[7.955696105957031, 10.245944023132324, 3.367770195007324]","[19, 9, 15]","[3.39, 7.41, 10.11]"
Molecule_1258,O[P](O)(=O)C1(CCC(=O)N1)[P](O)(O)=O,"[0, 2, 11, 12]","[3.6224989891052246, 3.6224989891052246, 5.358293056488037, 5.358293056488037]","[0, 2, 11]","[2.25, 6.75, 10.69]"
Molecule_1259,O[P](O)(=O)C1CCCCN1,"[0, 2, 9]","[3.6224989891052246, 3.6224989891052246, 9.896693229675293]","[0, 2, 9]","[2.0, 5.74, 11.31]"
Molecule_1260,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(N)=N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(O)=O,"[0, 17, 42]","[9.527442932128906, 9.420388221740723, 3.2688865661621094]","[42, 0, 17]","[4.0, 7.27, 9.85]"
Molecule_1261,NCCCC[C@H](NC(=O)[C@@H](N)CO)C(O)=O,"[0, 10, 14]","[9.527442932128906, 10.298232078552246, 3.988513469696045]","[14, 0, 10]","[2.92, 7.16, 10.49]"
Molecule_1262,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CN)C(O)=O,"[0, 21, 23]","[9.527442932128906, 9.996981620788574, 3.2014527320861816]","[23, 0, 21]","[3.19, 8.03, 9.88]"
Molecule_1263,NCCCC[C@H](NC(=O)CN)C(O)=O,"[0, 10, 12]","[9.527442932128906, 10.1494779586792, 3.237394332885742]","[12, 0, 10]","[2.8, 7.91, 10.23]"
Molecule_1264,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CN)C(=O)N2CCC[C@H]2C(=O)NCC(O)=O,"[0, 17, 30]","[9.527442932128906, 9.61005687713623, 3.6556053161621094]","[30, 0, 17]","[3.41, 8.12, 10.24]"
Molecule_1265,NCCCC[C@H](N)C(=O)NO,"[0, 6, 10]","[9.527442932128906, 8.982583999633789, 9.78519344329834]","[0, 6, 10]","[7.01, 8.89, 10.66]"
Molecule_1266,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc2ccc(O)cc2)C(O)=O,"[28, 34, 38]","[7.248507022857666, 9.864441871643066, 3.534848213195801]","[38, 28, 34]","[3.52, 7.77, 9.59]"
Molecule_1267,NCCCCNCCCN,"[0, 5, 9]","[9.527442932128906, 9.629109382629395, 9.443777084350586]","[0, 9, 5]","[8.4, 9.83, 10.85]"
Molecule_1268,NCC(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,"[0, 15, 19]","[8.577760696411133, 9.09851360321045, 3.167112350463867]","[19, 0, 15]","[3.19, 7.91, 9.75]"
Molecule_1269,NCCCC(C(O)=O)C(O)=O,"[0, 6, 9]","[9.527442932128906, 3.29099702835083, 4.698153972625732]","[6, 9, 0]","[2.52, 4.86, 10.45]"
Molecule_1270,Cc1ncc(CO)c(CN)c1O,"[2, 9, 11]","[5.603857040405273, 9.068549156188965, 8.30262279510498]","[2, 11, 9]","[3.38, 8.05, 10.6]"
Molecule_1271,Cc1cccc(CN(CC(O)=O)CC(O)=O)n1,"[7, 10, 14, 16]","[8.671286582946777, 2.9143905639648438, 3.239138603210449, 4.970483779907227]","[10, 16, 7]","[2.61, 3.45, 8.31]"
Molecule_1272,Oc1ccccc1CC2C(=O)NCCNCCCNCCNC2=O,"[0, 14, 18]","[7.342963218688965, 9.314128875732422, 9.987046241760254]","[0, 14, 18]","[5.72, 9.37, 9.97]"
Molecule_1273,OC(=O)c1ccccc1N=Nc2cc(c3cccnc3c2O)[S](O)(=O)=O,"[0, 18, 21]","[3.1337075233459473, 5.125981330871582, 9.034887313842773]","[18, 0, 21]","[3.34, 3.63, 9.02]"
Molecule_1274,OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)CS,"[0, 9, 18]","[3.1337075233459473, 7.423027515411377, 8.730142593383789]","[0, 18, 9]","[3.47, 7.1, 8.65]"
Molecule_1275,OC(=O)Cc1cccc(CC(O)=O)n1,"[0, 11, 13]","[3.1337075233459473, 4.067452430725098, 4.79549503326416]","[0, 13, 11]","[2.35, 3.1, 6.02]"
Molecule_1276,OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,"[0, 8, 13]","[3.1337075233459473, 3.9324803352355957, 4.121606349945068]","[0, 8, 13]","[2.41, 3.77, 5.04]"
Molecule_1277,OC(=O)CSCCN(CC(O)=O)CC(O)=O,"[0, 7, 10, 14]","[3.1337075233459473, 8.452488899230957, 3.9695115089416504, 2.8666534423828125]","[0, 10, 7]","[2.0, 3.53, 8.82]"
Molecule_1278,OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CS,"[0, 9, 14]","[3.1337075233459473, 7.423027992248535, 7.513213634490967]","[0, 14, 9]","[3.43, 7.14, 8.7]"
Molecule_1279,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,"[14, 30, 32]","[7.688915252685547, 3.920632839202881, 3.454896926879883]","[32, 30, 14]","[2.95, 7.02, 9.78]"
Molecule_1280,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(O)=O,"[16, 19, 22]","[7.968478202819824, 3.1790027618408203, 3.0161943435668945]","[19, 22, 16]","[3.07, 3.6, 7.69]"
Molecule_1281,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,"[0, 10, 13]","[3.1337075233459473, 3.131892204284668, 3.661101818084717]","[0, 10, 13]","[3.04, 3.79, 4.63]"
Molecule_1282,OC([P](O)(O)=O)[P](O)(O)=O,"[3, 4]","[4.924208641052246, 4.924208641052246]","[3, 4, 7]","[2.67, 6.92, 10.41]"
Molecule_1283,OC(=O)c1ccncc1C(O)=O,"[0, 6, 10]","[3.1337075233459473, 3.556140899658203, 3.6417956352233887]","[0, 10, 6]","[0.6, 2.7, 4.9]"
Molecule_1284,OC(=O)c1cncc(c1)C(O)=O,"[0, 5, 10]","[3.1337075233459473, 4.79887580871582, 3.7049970626831055]","[0, 10, 5]","[1.1, 2.1, 4.3]"
Molecule_1285,CC(O)([P](O)(O)=O)[P](O)(O)=O,"[4, 5, 8, 9]","[4.63539457321167, 4.63539457321167, 6.34527587890625, 6.34527587890625]","[4, 5, 8, 9]","[1.6, 2.55, 6.83, 10.47]"
Molecule_1286,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,"[0, 9, 15, 18]","[8.809998512268066, 8.669108390808105, 3.1388235092163086, 3.1488442420959473]","[15, 18, 9, 0]","[2.22, 3.55, 8.69, 9.51]"
Molecule_1287,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O,"[0, 7, 19, 23]","[8.077155113220215, 9.308954238891602, 9.009978294372559, 3.15871000289917]","[23, 0, 7, 19]","[3.21, 7.33, 9.68, 10.47]"
Molecule_1288,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCC(O)=O)C(O)=O,"[0, 7, 17, 20]","[8.077155113220215, 9.308954238891602, 3.1227731704711914, 3.446287155151367]","[17, 20, 0, 7]","[2.85, 4.65, 7.85, 10.17]"
Molecule_1289,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,"[0, 7, 30, 34]","[8.077155113220215, 9.308954238891602, 8.716559410095215, 4.470455646514893]","[34, 0, 7, 30]","[2.74, 7.61, 9.75, 10.12]"
Molecule_1290,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,"[0, 7, 17, 20]","[8.077155113220215, 9.308954238891602, 3.1227731704711914, 3.446287155151367]","[17, 20, 0, 7]","[3.17, 4.48, 7.69, 10.09]"
Molecule_1291,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,"[2, 9, 17, 25]","[8.219322204589844, 2.8951029777526855, 3.516258716583252, 3.684060573577881]","[9, 17, 25, 2]","[2.93, 3.5, 4.35, 8.3]"
Molecule_1292,N[C@@H](CO[P](O)(O)=O)C(O)=O,"[0, 5, 6, 9]","[8.416131973266602, 4.874508857727051, 4.874508857727051, 3.1320343017578125]","[5, 9, 6, 0]","[0.7, 2.09, 5.73, 9.69]"
Molecule_1293,OCCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,"[3, 6, 9, 13, 17]","[9.266409873962402, 9.48564624786377, 3.926690101623535, 3.0844836235046387, 5.171957969665527]","[9, 13, 17, 3]","[1.6, 2.55, 5.42, 9.66]"
Molecule_1294,OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,"[6, 12, 18, 26]","[3.3756752014160156, 4.565027713775635, 4.613978862762451, 4.097029209136963]","[6, 12, 18, 3]","[2.0, 2.68, 5.25, 9.06]"
Molecule_1295,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,"[10, 20, 25, 34]","[3.613400459289551, 8.595381736755371, 9.056471824645996, 3.5829639434814453]","[10, 34, 20, 25]","[3.04, 3.89, 7.34, 10.48]"
Molecule_1296,OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,"[0, 9, 15, 20]","[3.1337075233459473, 2.9763684272766113, 3.5400991439819336, 5.681314468383789]","[0, 9, 15, 20]","[2.32, 3.32, 4.26, 6.94]"
Molecule_1297,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,"[0, 7, 18, 22]","[3.1337075233459473, 4.138632774353027, 4.103071689605713, 5.13143253326416]","[0, 7, 18, 22]","[2.0, 2.84, 4.96, 5.65]"
Molecule_1298,OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,"[0, 14, 17, 22]","[3.1337075233459473, 4.05903434753418, 3.5330371856689453, 3.788849353790283]","[0, 14, 17, 22]","[3.03, 3.58, 4.62, 6.63]"
Molecule_1299,OC(=O)CC(NCCNC(CC(O)=O)C(O)=O)C(O)=O,"[0, 5, 8, 12, 15, 18]","[3.1337075233459473, 9.181568145751953, 9.382898330688477, 4.216177940368652, 4.0331220626831055, 3.593395233154297]","[0, 12, 15, 5]","[2.98, 3.91, 6.93, 10.07]"
Molecule_1300,N[C@@H](Cc1ccc(O)c(N)c1)C(O)=O,"[0, 7, 9, 12]","[8.443317413330078, 9.308954238891602, 4.28002405166626, 3.080533504486084]","[12, 9, 7, 0]","[2.0, 4.48, 9.09, 10.19]"
Molecule_1301,OC(CNC(C(O)=O)C(O)=O)CNC(C(O)=O)C(O)=O,"[3, 6, 9, 12, 15, 18]","[9.068523406982422, 3.0600342750549316, 4.2589192390441895, 9.934809684753418, 3.338388442993164, 3.9607739448547363]","[6, 9, 3, 12]","[2.41, 3.4, 8.9, 10.4]"
Molecule_1302,CC(CN(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,"[3, 6, 10, 12, 15, 19]","[8.955845832824707, 3.070399284362793, 5.346648693084717, 9.044978141784668, 3.319307327270508, 3.4374823570251465]","[6, 10, 15, 3]","[1.8, 2.79, 6.28, 11.01]"
Molecule_1303,C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[11, 14, 22, 25]","[8.13447380065918, 3.199097156524658, 2.795635223388672, 3.6392593383789062]","[14, 22, 25, 11]","[3.12, 3.26, 4.64, 8.0]"
Molecule_1304,CNCCCNCCCNCCCNC,"[1, 5, 9, 13]","[9.253226280212402, 9.411345481872559, 9.841684341430664, 10.249556541442871]","[1, 5, 9, 13]","[7.43, 8.89, 10.23, 10.95]"
Molecule_1305,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[2, 9, 22, 25]","[8.219322204589844, 2.8951029777526855, 3.3892107009887695, 3.4557104110717773]","[9, 22, 25, 2]","[3.14, 3.47, 4.63, 8.28]"
Molecule_1306,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[2, 14, 22, 25]","[8.219322204589844, 3.1845531463623047, 3.1889519691467285, 4.195975303649902]","[14, 22, 25, 2]","[3.43, 3.51, 4.67, 8.31]"
Molecule_1307,NCCCCNCCCNCCCN,"[0, 5, 9, 13]","[9.527442932128906, 9.629109382629395, 9.841684341430664, 9.827560424804688]","[0, 13, 5, 9]","[7.47, 9.12, 10.38, 11.03]"
Molecule_1308,C(CN(Cc1ccccn1)Cc2ccccn2)N(Cc3ccccn3)Cc4ccccn4,"[2, 9, 16, 17, 24, 31]","[9.008246421813965, 5.299422264099121, 5.394964218139648, 10.350022315979004, 5.127745628356934, 5.3648905754089355]","[9, 16, 24, 2]","[2.88, 3.3, 4.81, 7.12]"
Molecule_1309,Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,"[10, 14, 19, 23]","[3.3086719512939453, 3.190855026245117, 5.292912483215332, 4.511742115020752]","[10, 14, 19, 23]","[2.16, 3.0, 4.82, 6.58]"
Molecule_1310,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,"[10, 14, 19, 23]","[3.337430477142334, 3.1120824813842773, 5.052971839904785, 4.170244216918945]","[10, 14, 19, 7]","[2.27, 3.07, 4.96, 7.1]"
Molecule_1311,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,"[8, 12, 19, 23]","[3.1654510498046875, 3.3775634765625, 4.392092227935791, 4.549125671386719]","[8, 12, 19, 23]","[2.88, 3.53, 4.76, 6.95]"
Molecule_1312,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,"[0, 7, 18, 22]","[3.1337075233459473, 4.138632774353027, 4.103071689605713, 5.618002891540527]","[0, 7, 18, 22]","[1.95, 4.3, 4.77, 5.86]"
Molecule_1313,O[P](O)(=O)C[P](O)(O)=O,"[0, 2, 6, 7]","[3.6224989891052246, 3.6224989891052246, 4.708498954772949, 4.708498954772949]","[0, 2, 6, 7]","[1.5, 2.61, 6.91, 10.28]"
Molecule_1314,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,"[0, 29, 45, 47]","[9.527443885803223, 8.935942649841309, 9.14914608001709, 3.6206374168395996]","[47, 0, 29, 45]","[3.12, 7.98, 10.12, 10.48]"
Molecule_1315,NCCCNCCCCNCCCN,"[0, 4, 9, 13]","[9.527442932128906, 10.110512733459473, 9.823287010192871, 9.276698112487793]","[0, 13, 4, 9]","[7.91, 8.85, 9.99, 10.82]"
Molecule_1316,NCCCC[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@H](CC(O)=O)C(O)=O,"[0, 10, 24, 27]","[9.527442932128906, 10.400002479553223, 3.2452845573425293, 4.119384765625]","[24, 27, 0, 10]","[2.71, 4.12, 7.42, 10.55]"
Molecule_1317,NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,"[0, 10, 16, 20]","[9.527442932128906, 10.666769027709961, 9.635106086730957, 2.9717154502868652]","[20, 0, 16, 10]","[3.34, 7.33, 9.72, 11.01]"
Molecule_1318,NCCCC[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[0, 10, 24, 27]","[9.527442932128906, 10.400002479553223, 3.2452845573425293, 4.119384765625]","[24, 27, 0, 10]","[2.77, 4.2, 7.44, 10.49]"
Molecule_1319,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(O)=O,"[0, 6, 15, 17]","[9.527442932128906, 8.982583045959473, 9.61711597442627, 3.298769950866699]","[17, 0, 6, 15]","[2.74, 7.42, 9.81, 10.78]"
Molecule_1320,NCCCC[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[0, 10, 24, 27]","[9.527442932128906, 9.733242988586426, 3.2452845573425293, 4.1122026443481445]","[24, 27, 0, 10]","[2.76, 4.2, 7.5, 10.29]"
Molecule_1321,NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(O)=O,"[0, 6, 15, 17]","[9.527442932128906, 8.982583045959473, 9.61711597442627, 3.24507999420166]","[17, 0, 6, 15]","[2.9, 7.42, 9.94, 10.9]"
Molecule_1322,NCCCC[C@@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[0, 10, 24, 27]","[9.527442932128906, 9.707237243652344, 3.311410427093506, 4.1122026443481445]","[24, 27, 0, 10]","[2.78, 4.07, 7.39, 10.45]"
Molecule_1323,NCCCC[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,"[0, 6, 16, 20]","[9.527442932128906, 8.982583045959473, 8.995359420776367, 3.194434642791748]","[20, 0, 16, 6]","[3.02, 7.47, 9.79, 11.06]"
Molecule_1324,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,"[0, 7, 11, 15, 19]","[3.1337075233459473, 3.0812230110168457, 3.4935803413391113, 4.890440940856934, 3.6450157165527344]","[0, 7, 11, 15, 19]","[1.63, 2.58, 3.74, 4.97, 6.22]"
Molecule_1325,OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,"[0, 9, 15, 20, 24]","[3.1337075233459473, 3.1594910621643066, 3.5400991439819336, 5.681314468383789, 3.6986632347106934]","[0, 9, 15, 20, 4]","[1.8, 2.67, 3.57, 4.48, 9.4]"
Molecule_1326,OC(=O)[C@H](CS)NCCN[C@@H](CS)C(O)=O,"[0, 5, 6, 9, 12, 14]","[3.1337075233459473, 8.326722145080566, 9.630034446716309, 9.025264739990234, 9.031882286071777, 3.3313817977905273]","[0, 14, 5, 12, 6]","[1.7, 5.4, 7.91, 9.88, 11.14]"
Molecule_1327,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,"[10, 20, 25, 42, 46]","[3.613400459289551, 8.595380783081055, 9.056471824645996, 8.620739936828613, 3.293004035949707]","[10, 46, 20, 42, 25]","[1.9, 3.25, 7.2, 9.75, 10.38]"
Molecule_1328,NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,"[0, 6, 15, 24, 26]","[9.527442932128906, 8.982583045959473, 9.61711597442627, 10.808085441589355, 3.332789421081543]","[26, 0, 6, 15, 24]","[2.97, 7.23, 9.69, 10.43, 11.21]"
Molecule_1329,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,"[0, 6, 15, 24, 26]","[9.527442932128906, 8.982583045959473, 9.61711597442627, 10.808085441589355, 3.2413735389709473]","[26, 0, 6, 15, 24]","[2.8, 7.18, 9.68, 10.43, 11.31]"
Molecule_1330,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(O)=O,"[0, 6, 15, 24, 26]","[9.527442932128906, 8.982583045959473, 9.61711597442627, 10.808085441589355, 3.2413735389709473]","[26, 0, 6, 15, 24]","[2.83, 7.03, 9.49, 10.27, 10.98]"
Molecule_1331,N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[0, 4, 12, 20, 23]","[8.490717887878418, 3.301868438720703, 3.2290186882019043, 3.898984909057617, 2.981049060821533]","[4, 12, 20, 23, 0]","[1.8, 2.04, 3.87, 4.78, 8.13]"
Molecule_1332,Cc1ccc(O)c(CN2CCN(CCN(CC2)Cc3nc(C)ccc3O)Cc4nc(C)ccc4O)n1,"[5, 8, 11, 14, 19, 25, 28, 34, 35]","[9.036511421203613, 9.622021675109863, 9.82300853729248, 9.606454849243164, 5.900468826293945, 8.547393798828125, 6.2839789390563965, 9.540462493896484, 5.2805399894714355]","[35, 19, 28, 5, 8, 11]","[4.28, 5.35, 7.0, 9.73, 10.86, 12.1]"
Molecule_1333,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,"[0, 19, 21, 28, 35, 38]","[8.74730396270752, 8.370131492614746, 3.2745070457458496, 3.4705405235290527, 3.1572041511535645, 2.996706008911133]","[21, 28, 35, 38, 0, 19]","[1.65, 2.5, 3.16, 3.91, 8.66, 9.44]"
Molecule_1334,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,"[22, 35, 53, 60, 73, 106]","[4.709070205688477, 3.353525161743164, 4.072114944458008, 8.919195175170898, 3.342010021209717, 3.626339912414551]","[22, 35, 53, 73, 106, 60]","[2.6, 3.5, 3.62, 4.31, 5.03, 8.4]"
Molecule_1335,C1CCCNCCCNCCCNCCCCCCCNCCCNCCCNCCC1,"[4, 8, 12, 20, 24, 28]","[9.709036827087402, 9.136548042297363, 10.288992881774902, 9.952886581420898, 9.136548042297363, 10.70190143585205]","[4, 8, 12, 20, 24, 28]","[7.3, 7.9, 9.6, 9.85, 10.7, 10.9]"
Molecule_1336,OC(=O)c1c(C(O)=O)c(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,"[0, 6, 10, 14, 18, 22]","[3.1337075233459473, 4.320796489715576, 5.338006019592285, 3.9049949645996094, 3.340670108795166, 3.44816255569458]","[0, 6, 10, 14, 18, 22]","[0.87, 1.99, 2.95, 4.54, 5.39, 6.51]"
