SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Equilibrium,Ionic,Temperature,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order,Dissociating_Group,Functional_Group_pKa_Ranges
NCC(O)=O,9.57,0:2,amine_primary:carboxylic_acid,Aminoacetic acid (Glycine),[HL]/[L][H],0.1,25.0,2:0,carboxylic_acid:amine_primary,2(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,6.43,2:31,pyridine_nitrogen:pyridine_nitrogen,Guanosine-5'-(tetrahydrogentriphosphate) (GTP),[HL]/[L][H],0.15,37.0,2:31,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 31(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,7.65,2:31,pyridine_nitrogen:pyridine_nitrogen,Guanosine-5'-(tetrahydrogentriphosphate) (GTP),[HL]/[L][H],0.0,25.0,2:31,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 31(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,2.93,2:31,pyridine_nitrogen:pyridine_nitrogen,Guanosine-5'-(tetrahydrogentriphosphate) (GTP),[H₂L]/[HL][H],0.1,25.0,2:31,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 31(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,2.88,2:31,pyridine_nitrogen:pyridine_nitrogen,Guanosine-5'-(tetrahydrogentriphosphate) (GTP),[H₂L]/[HL][H],0.15,37.0,2:31,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 31(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,6.65,2:4,pyridine_nitrogen:pyridine_nitrogen,Adenosine-5'-(pentahydrogentetraphosphate) (AQP),[HL]/[L][H],0.1,25.0,2:4,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 4(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,6.77,2:4,pyridine_nitrogen:pyridine_nitrogen,Adenosine-5'-(pentahydrogentetraphosphate) (AQP),[HL]/[L][H],0.1,25.0,2:4,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 4(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,6.79,2:4,pyridine_nitrogen:pyridine_nitrogen,Adenosine-5'-(pentahydrogentetraphosphate) (AQP),[HL]/[L][H],0.1,20.0,2:4,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 4(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,7.25,2:4,pyridine_nitrogen:pyridine_nitrogen,Adenosine-5'-(pentahydrogentetraphosphate) (AQP),[HL]/[L][H],0.1,25.0,2:4,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 4(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,7.44,2:4,pyridine_nitrogen:pyridine_nitrogen,Adenosine-5'-(pentahydrogentetraphosphate) (AQP),[HL]/[L][H],0.1,25.0,2:4,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 4(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,7.46,2:4,pyridine_nitrogen:pyridine_nitrogen,Adenosine-5'-(pentahydrogentetraphosphate) (AQP),[HL]/[L][H],0.1,25.0,2:4,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 4(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,4.05,2:4,pyridine_nitrogen:pyridine_nitrogen,Adenosine-5'-(pentahydrogentetraphosphate) (AQP),[H₂L]/[HL][H],0.1,25.0,2:4,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 4(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,4.09,2:4,pyridine_nitrogen:pyridine_nitrogen,Adenosine-5'-(pentahydrogentetraphosphate) (AQP),[H₂L]/[HL][H],0.1,20.0,2:4,pyridine_nitrogen:pyridine_nitrogen,2(pyridine_nitrogen) > 4(pyridine_nitrogen),Unknown,pyridine_nitrogen(Unknown); pyridine_nitrogen(Unknown)
NC1(CCCC1)[P](O)(O)=O,10.17,0:6:7,amine_primary:phosphate:phosphate,1-Aminocyclopentylphosphonic acid,[HL]/[L][H],0.1,25.0,0:6:7,amine_primary:phosphate:phosphate,0(amine_primary) > 6(phosphate) > 7(phosphate),amine_primary,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NC1(CCCC1)[P](O)(O)=O,5.83,0:6:7,amine_primary:phosphate:phosphate,1-Aminocyclopentylphosphonic acid,[H₂L]/[HL][H],0.1,25.0,6:7:0,phosphate:phosphate:amine_primary,6(phosphate) > 7(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NC1(CCCC1)[P](O)(O)=O,1.0,0:6:7,amine_primary:phosphate:phosphate,1-Aminocyclopentylphosphonic acid,[H₃L]/[H₂L][H],0.1,25.0,6:7:0,phosphate:phosphate:amine_primary,6(phosphate) > 7(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
CC(C)(N)[P](O)(O)=O,10.3,3:4:5,amine_primary:phosphate:phosphate,2-Amino-2-propylphosphonic acid,[HL]/[L][H],0.1,25.0,3:4:5,amine_primary:phosphate:phosphate,3(amine_primary) > 4(phosphate) > 5(phosphate),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
CC(C)(N)[P](O)(O)=O,5.82,3:4:5,amine_primary:phosphate:phosphate,2-Amino-2-propylphosphonic acid,[H₂L]/[HL][H],0.1,25.0,4:5:3,phosphate:phosphate:amine_primary,4(phosphate) > 5(phosphate) > 3(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
CC(C)(N)[P](O)(O)=O,0.6,3:4:5,amine_primary:phosphate:phosphate,2-Amino-2-propylphosphonic acid,[H₃L]/[H₂L][H],0.1,25.0,4:5:3,phosphate:phosphate:amine_primary,4(phosphate) > 5(phosphate) > 3(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NCCC[P](O)(O)=O,11.04,0:4:5,amine_primary:phosphate:phosphate,3-Aminopropylphosphonic acid,[HL]/[L][H],0.1,25.0,0:4:5,amine_primary:phosphate:phosphate,0(amine_primary) > 4(phosphate) > 5(phosphate),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NCCC[P](O)(O)=O,6.88,0:4:5,amine_primary:phosphate:phosphate,3-Aminopropylphosphonic acid,[H₂L]/[HL][H],0.1,25.0,4:5:0,phosphate:phosphate:amine_primary,4(phosphate) > 5(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NCCC[P](O)(O)=O,1.6,0:4:5,amine_primary:phosphate:phosphate,3-Aminopropylphosphonic acid,[H₃L]/[H₂L][H],0.1,25.0,4:5:0,phosphate:phosphate:amine_primary,4(phosphate) > 5(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
O[P](O)(=O)C1CCCCN1,11.31,9:0:1,amine_secondary:phosphate:phosphate,Piperidine-2-phosphonic acid,[HL]/[L][H],0.1,25.0,9:0:1,amine_secondary:phosphate:phosphate,9(amine_secondary) > 0(phosphate) > 1(phosphate),amine_secondary,"amine_secondary(9.5~11.5); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
O[P](O)(=O)C1CCCCN1,5.74,9:0:1,amine_secondary:phosphate:phosphate,Piperidine-2-phosphonic acid,[H₂L]/[HL][H],0.1,25.0,0:1:9,phosphate:phosphate:amine_secondary,0(phosphate) > 1(phosphate) > 9(amine_secondary),phosphate,"amine_secondary(9.5~11.5); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
O[P](O)(=O)C1CCCCN1,2.0,9:0:1,amine_secondary:phosphate:phosphate,Piperidine-2-phosphonic acid,[H₃L]/[H₂L][H],0.1,25.0,0:1:9,phosphate:phosphate:amine_secondary,0(phosphate) > 1(phosphate) > 9(amine_secondary),phosphate,"amine_secondary(9.5~11.5); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
Nc1cccc(c1)[P](O)(O)=O,7.53,0:7,amine_primary:phosphate,3-Aminobenzenephosphonic acid,[HL]/[L][H],0.0,25.0,7:0,phosphate:amine_primary,7(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
Nc1cccc(c1)[P](O)(O)=O,4.5,0:7,amine_primary:phosphate,3-Aminobenzenephosphonic acid,[H₂L]/[HL][H],0.0,25.0,7:0,phosphate:amine_primary,7(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
Nc1ccc(cc1)[P](O)(O)=O,7.84,0:7,amine_primary:phosphate,4-Aminobenzenephosphonic acid,[HL]/[L][H],0.0,25.0,7:0,phosphate:amine_primary,7(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
Nc1ccc(cc1)[P](O)(O)=O,3.99,0:7,amine_primary:phosphate,4-Aminobenzenephosphonic acid,[H₂L]/[HL][H],0.0,25.0,7:0,phosphate:amine_primary,7(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NC([P](O)(O)=O)[P](O)(O)=O,11.7,0:2:3:4,amine_primary:phosphate:phosphate:phosphate,Aminomethylenediphosphonic acid,[HL]/[L][H],0.1,25.0,0:2:3:4,amine_primary:phosphate:phosphate:phosphate,0(amine_primary) > 2(phosphate) > 3(phosphate) > 4(phosphate),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NC([P](O)(O)=O)[P](O)(O)=O,8.42,0:2:3:4,amine_primary:phosphate:phosphate:phosphate,Aminomethylenediphosphonic acid,[H₂L]/[HL][H],0.1,25.0,0:2:3:4,amine_primary:phosphate:phosphate:phosphate,0(amine_primary) > 2(phosphate) > 3(phosphate) > 4(phosphate),amine_primary,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NC([P](O)(O)=O)[P](O)(O)=O,5.42,0:2:3:4,amine_primary:phosphate:phosphate:phosphate,Aminomethylenediphosphonic acid,[H₃L]/[H₂L][H],0.1,25.0,2:3:4:0,phosphate:phosphate:phosphate:amine_primary,2(phosphate) > 3(phosphate) > 4(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NC([P](O)(O)=O)[P](O)(O)=O,1.4,0:2:3:4,amine_primary:phosphate:phosphate:phosphate,Aminomethylenediphosphonic acid,[H₄L]/[H₃L][H],0.1,25.0,2:3:4:0,phosphate:phosphate:phosphate:amine_primary,2(phosphate) > 3(phosphate) > 4(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
CC(N)([P](O)(O)=O)[P](O)(O)=O,11.5,2:3:4:5,amine_primary:phosphate:phosphate:phosphate,"1-Aminoethane-1,1-diphosphonic acid",[HL]/[L][H],0.1,25.0,2:3:4:5,amine_primary:phosphate:phosphate:phosphate,2(amine_primary) > 3(phosphate) > 4(phosphate) > 5(phosphate),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
CC(N)([P](O)(O)=O)[P](O)(O)=O,8.58,2:3:4:5,amine_primary:phosphate:phosphate:phosphate,"1-Aminoethane-1,1-diphosphonic acid",[H₂L]/[HL][H],0.1,25.0,2:3:4:5,amine_primary:phosphate:phosphate:phosphate,2(amine_primary) > 3(phosphate) > 4(phosphate) > 5(phosphate),amine_primary,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
CC(N)([P](O)(O)=O)[P](O)(O)=O,5.37,2:3:4:5,amine_primary:phosphate:phosphate:phosphate,"1-Aminoethane-1,1-diphosphonic acid",[H₃L]/[H₂L][H],0.1,25.0,3:4:5:2,phosphate:phosphate:phosphate:amine_primary,3(phosphate) > 4(phosphate) > 5(phosphate) > 2(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
CC(N)([P](O)(O)=O)[P](O)(O)=O,1.5,2:3:4:5,amine_primary:phosphate:phosphate:phosphate,"1-Aminoethane-1,1-diphosphonic acid",[H₄L]/[H₃L][H],0.1,25.0,3:4:5:2,phosphate:phosphate:phosphate:amine_primary,3(phosphate) > 4(phosphate) > 5(phosphate) > 2(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,10.29,0:2:3:12,amine_primary:phosphate:phosphate:phosphate,Amino(phenyl)methylenediphosphonic acid,[HL]/[L][H],0.1,25.0,0:2:3:12,amine_primary:phosphate:phosphate:phosphate,0(amine_primary) > 2(phosphate) > 3(phosphate) > 12(phosphate),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,8.17,0:2:3:12,amine_primary:phosphate:phosphate:phosphate,Amino(phenyl)methylenediphosphonic acid,[H₂L]/[HL][H],0.1,25.0,0:2:3:12,amine_primary:phosphate:phosphate:phosphate,0(amine_primary) > 2(phosphate) > 3(phosphate) > 12(phosphate),amine_primary,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,5.29,0:2:3:12,amine_primary:phosphate:phosphate:phosphate,Amino(phenyl)methylenediphosphonic acid,[H₃L]/[H₂L][H],0.1,25.0,2:3:12:0,phosphate:phosphate:phosphate:amine_primary,2(phosphate) > 3(phosphate) > 12(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,1.6,0:2:3:12,amine_primary:phosphate:phosphate:phosphate,Amino(phenyl)methylenediphosphonic acid,[H₄L]/[H₃L][H],0.1,25.0,2:3:12:0,phosphate:phosphate:phosphate:amine_primary,2(phosphate) > 3(phosphate) > 12(phosphate) > 0(amine_primary),phosphate,"amine_primary(9.0~11.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NCCCC(O)([P](O)(O)=O)[P](O)(O)=O,11.6,0:5:6:7,amine_primary:alcohol:phosphate:phosphate,"4-Amino-1-hydroxybutane-1,1-diphosphonic acid",[HL]/[L][H],0.1,25.0,0:6:7:5,amine_primary:phosphate:phosphate:alcohol,0(amine_primary) > 6(phosphate) > 7(phosphate) > 5(alcohol),phosphate,"amine_primary(9.0~11.0); alcohol(15.0~18.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NCCCC(O)([P](O)(O)=O)[P](O)(O)=O,10.5,0:5:6:7,amine_primary:alcohol:phosphate:phosphate,"4-Amino-1-hydroxybutane-1,1-diphosphonic acid",[H₂L]/[HL][H],0.1,25.0,0:6:7:5,amine_primary:phosphate:phosphate:alcohol,0(amine_primary) > 6(phosphate) > 7(phosphate) > 5(alcohol),phosphate,"amine_primary(9.0~11.0); alcohol(15.0~18.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NCCCC(O)([P](O)(O)=O)[P](O)(O)=O,8.73,0:5:6:7,amine_primary:alcohol:phosphate:phosphate,"4-Amino-1-hydroxybutane-1,1-diphosphonic acid",[H₃L]/[H₂L][H],0.1,25.0,0:6:7:5,amine_primary:phosphate:phosphate:alcohol,0(amine_primary) > 6(phosphate) > 7(phosphate) > 5(alcohol),amine_primary,"amine_primary(9.0~11.0); alcohol(15.0~18.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
NCCCC(O)([P](O)(O)=O)[P](O)(O)=O,2.72,0:5:6:7,amine_primary:alcohol:phosphate:phosphate,"4-Amino-1-hydroxybutane-1,1-diphosphonic acid",[H₄L]/[H₃L][H],0.1,25.0,6:7:0:5,phosphate:phosphate:amine_primary:alcohol,6(phosphate) > 7(phosphate) > 0(amine_primary) > 5(alcohol),phosphate,"amine_primary(9.0~11.0); alcohol(15.0~18.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0); phosphate(1.0~3.0, 5.0~7.0, 9.0~12.0)"
OC(=O)CBr,2.71,0,carboxylic_acid,Bromoacetic acid,[HL]/[L][H],0.1,25.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CBr,2.65,0,carboxylic_acid,Bromoacetic acid,[HL]/[L][H],0.5,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CBr,2.68,0,carboxylic_acid,Bromoacetic acid,[HL]/[L][H],1.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CBr,2.8,0,carboxylic_acid,Bromoacetic acid,[HL]/[L][H],2.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CBr,2.85,0,carboxylic_acid,Bromoacetic acid,[HL]/[L][H],2.0,25.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CBr,2.95,0,carboxylic_acid,Bromoacetic acid,[HL]/[L][H],3.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CBr,2.887,0,carboxylic_acid,Bromoacetic acid,[HL]/[L][H],0.0,20.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CBr,2.902,0,carboxylic_acid,Bromoacetic acid,[HL]/[L][H],0.0,25.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CBr,2.918,0,carboxylic_acid,Bromoacetic acid,[HL]/[L][H],0.0,30.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCBr,3.79,0,carboxylic_acid,3-Bromopropanoic acid,[HL]/[L][H],0.1,25.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCBr,3.75,0,carboxylic_acid,3-Bromopropanoic acid,[HL]/[L][H],0.5,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCBr,3.78,0,carboxylic_acid,3-Bromopropanoic acid,[HL]/[L][H],1.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCBr,3.92,0,carboxylic_acid,3-Bromopropanoic acid,[HL]/[L][H],2.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCBr,4.09,0,carboxylic_acid,3-Bromopropanoic acid,[HL]/[L][H],3.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCBr,3.99,0,carboxylic_acid,3-Bromopropanoic acid,[HL]/[L][H],0.0,25.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CI,2.98,0,carboxylic_acid,Iodoacetic acid,[HL]/[L][H],0.1,25.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CI,2.92,0,carboxylic_acid,Iodoacetic acid,[HL]/[L][H],0.5,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CI,2.94,0,carboxylic_acid,Iodoacetic acid,[HL]/[L][H],1.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CI,3.07,0,carboxylic_acid,Iodoacetic acid,[HL]/[L][H],2.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CI,3.11,0,carboxylic_acid,Iodoacetic acid,[HL]/[L][H],2.0,25.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CI,3.24,0,carboxylic_acid,Iodoacetic acid,[HL]/[L][H],3.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CI,3.143,0,carboxylic_acid,Iodoacetic acid,[HL]/[L][H],0.0,15.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CI,3.175,0,carboxylic_acid,Iodoacetic acid,[HL]/[L][H],0.0,25.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CI,3.213,0,carboxylic_acid,Iodoacetic acid,[HL]/[L][H],0.0,35.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCI,3.9,0,carboxylic_acid,3-Iodopropanoic acid,[HL]/[L][H],0.1,25.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCI,3.83,0,carboxylic_acid,3-Iodopropanoic acid,[HL]/[L][H],0.5,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCI,3.87,0,carboxylic_acid,3-Iodopropanoic acid,[HL]/[L][H],1.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCI,4.0,0,carboxylic_acid,3-Iodopropanoic acid,[HL]/[L][H],2.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
OC(=O)CCI,4.17,0,carboxylic_acid,3-Iodopropanoic acid,[HL]/[L][H],3.0,18.0,0,carboxylic_acid,0(carboxylic_acid),carboxylic_acid,carboxylic_acid(1.5~5.0)
